EX_cpd00013_m	99.99248585365946
EX_cpd00099_m	100.0
EX_cpd00971_m	100.03175187763742
EX_cpd00254_m	100.0
EX_cpd00063_m	100.04927221540655
EX_cpd00205_m	100.03317246437065
EX_cpd00009_m	100.02873232603947
EX_cpd10515_m	100.0
EX_cpd00034_m	99.96966293059694
EX_cpd00058_m	100.01633497727602
EX_cpd00030_m	99.9733432216319
EX_cpd11574_m	100.0
EX_cpd00149_m	100.04267588422309
EX_cpd00244_m	100.03050243670229
EX_cpd00048_m	100.04574658749075
EX_cpd00104_m	0.016666666666666666
EX_cpd00393_m	0.03014045234467832
EX_cpd00220_m	0.012154817450308428
EX_cpd00305_m	0.039218338233181674
EX_cpd00644_m	0.03540319179603673
EX_cpd00067_m	0.022201498650168076
EX_cpd10516_m	0.022450034229460687
EX_cpd00528_m	0.03628820824545843
EX_cpd00027_m	0
EX_cpd00023_m	0.012940127613997425
EX_cpd00036_m	0.01746139795109543
EX_cpd00073_m	0.008718050900005844
EX_cpd00159_m	0.02037678446396287
EX_cpd00047_m	0.008075308899969658
EX_cpd00489_m	0.016666666666666666
EX_cpd00041_m	0.010151791483200069
EX_cpd03662_m	0.016666666666666666
EX_cpd00098_m	0.016666666666666666
EX_cpd00130_m	0
EX_cpd00064_m	0
EX_cpd00020_m	0.013842413474032356
EX_cpd00264_m	0.00813851052314658
EX_cpd00249_m	0.005648185173105201
EX_cpd00029_m	0.009908708465741746
EX_cpd15432_m	0.016666666666666666
EX_cpd00060_m	0.016483968973610787
EX_cpd00017_m	0
EX_cpd00010_m	0.02867329048715667
EX_cpd00054_m	0.016017885429417993
EX_cpd00053_m	0.017381425468934054
EX_cpd00033_m	0
EX_cpd00035_m	0.014287337114145607
EX_cpd00039_m	0.024038620335734742
EX_cpd00051_m	0.012735644802398785
EX_cpd00065_m	0.005446460386187187
EX_cpd00066_m	0.03352974684164171
EX_cpd00069_m	0.018932272050653415
EX_cpd00084_m	0
EX_cpd00161_m	0.010346496076603205
EX_cpd00107_m	0.020739993041218638
EX_cpd00118_m	0.016452970143752337
EX_cpd00119_m	0
EX_cpd00156_m	0.01714855095834157
EX_cpd00322_m	0.013039372455086927
EX_cpd00028_m	0.0005694670104656157
EX_cpd00129_m	0.013969887036361681
EX_cpd00132_m	0.02952435995998377
